ticker,horizon,model,realized_ann_vol,vol_error,sharpe,max_drawdown,mean_leverage,turnover,var_violation_rate,var_p_uc,var_p_ind,var_p_cc,var_mean_level
AAPL,20,ewma,0.10319935756436045,0.003199357564360447,0.8573733656774137,-0.1859394524377257,0.3925308263840425,0.006475474751103909,,,,,
AAPL,20,garch11,0.10213636285558844,0.002136362855588436,0.8816764461108727,-0.18452448871889293,0.3886965200851695,0.009885738844452145,,,,,
AAPL,20,gbm_gated,0.10519114069337665,0.005191140693376645,0.8761087231401148,-0.19630533908197312,0.40071164131491505,0.032601987234928034,,,,,
AAPL,20,gbm_pooled,0.10532790740838988,0.00532790740838987,0.8326933708036465,-0.20532018996089096,0.4012827296446996,0.024797809058914,,,,,
AAPL,20,har,0.10209289236094728,0.002092892360947271,0.8565213000393302,-0.18640597414996696,0.38934221837386274,0.01616459805065185,,,,,
AAPL,20,regime_features,0.10282124395023669,0.002821243950236682,0.8576936389313922,-0.19204305416043377,0.3947773130683871,0.021209447834679297,,,,,
AAPL,20,regime_gate_shuffle,0.10630334320253904,0.00630334320253903,0.8230397746480997,-0.19958097246258522,0.4029204064302718,0.03908907610817001,,,,,
AAPL,20,regime_normal,0.1055566980316421,0.0055566980316420905,0.8548512065904438,-0.20247032295761458,0.40481492312643197,0.02759531601016437,,,,,
AAPL,20,regime_shrunk,0.10452395575540097,0.00452395575540096,0.842657348083239,-0.1985920785252454,0.39935350687475174,0.02373572097911307,,,,,
AAPL,20,regime_single,0.1029803784244579,0.0029803784244578913,0.8492968139839057,-0.1930697839943798,0.39486262408362366,0.0201463776016429,,,,,
AAPL,20,ridge,0.1029803784244579,0.0029803784244578913,0.8492968139839057,-0.1930697839943798,0.39486262408362366,0.0201463776016429,,,,,
AAPL,20,rw_vol,0.11344534470226526,0.013445344702265258,0.8724335179928214,-0.21572789528254932,0.44431567382741066,0.017102504298738927,,,,,
BTC-USD,1,ewma,0.13866092531327154,0.03866092531327153,0.7684161370935436,-0.3489194612515283,0.3070681350655362,0.007875468352372997,0.049773755656108594,0.9698248143486171,0.057231806564685406,0.16387758375773442,-0.04249274355654163
BTC-USD,1,garch11,0.13248302469336193,0.03248302469336192,0.731809269089364,-0.33492453646993914,0.2871913889144558,0.012799614778284528,0.048265460030165915,0.7707313375962249,0.1190362715728952,0.2843810729893701,-0.044481103228794686
BTC-USD,1,gbm_gated,0.1346181782857818,0.03461817828578179,0.5920240998697239,-0.35276469758412987,0.3010207859192268,0.0631746351021875,0.049019607843137254,0.8694827899809761,0.644581263250595,0.887009133960787,-0.04437322898584606
BTC-USD,1,gbm_pooled,0.13502173769574372,0.03502173769574371,0.5868181621142644,-0.40714584552677435,0.2923520871169342,0.0371760178061441,0.04524886877828054,0.42010734840066866,0.18945029330918273,0.3054555257124284,-0.045174137434812384
BTC-USD,1,har,0.1343775412504771,0.034377541250477095,0.7172792028118575,-0.3462000290955328,0.295222852510133,0.02034280794363045,0.04675716440422323,0.584021679144231,0.2366955418990997,0.42742661461988707,-0.04449908565210694
BTC-USD,1,regime_features,0.1407873054425642,0.0407873054425642,0.6883268508717659,-0.3543822052116713,0.3123982446485611,0.06823006029503502,0.04524886877828054,0.42010734840066866,0.8594058178827216,0.7112757588628911,-0.044924554614157564
BTC-USD,1,regime_gate_shuffle,0.13276839506349922,0.03276839506349921,0.79798123090843,-0.32393881020585336,0.28766557981506674,0.06557716610351269,0.049019607843137254,0.8694827899809761,0.3208160229406689,0.602716581009147,-0.04615205060653113
BTC-USD,1,regime_normal,0.13681725147927762,0.03681725147927761,0.6749834299055859,-0.35008442784220584,0.298320571268572,0.06524990634132387,0.049019607843137254,0.8694827899809761,0.644581263250595,0.887009133960787,-0.043795194942411395
BTC-USD,1,regime_shrunk,0.1358526625513482,0.0358526625513482,0.6674663648601592,-0.3489902563106472,0.2998256859679299,0.060305792235099846,0.04751131221719457,0.6751072667826752,0.5603223078852958,0.7730464319933135,-0.043886915219904406
BTC-USD,1,regime_single,0.14004673878604418,0.04004673878604417,0.6729877312686368,-0.36109657689236496,0.3083810859890673,0.05893671968005249,0.0444947209653092,0.34896072749015583,0.8135448198231283,0.6272373386061453,-0.044093249581732184
BTC-USD,1,ridge,0.14004673878604418,0.04004673878604417,0.6729877312686368,-0.36109657689236496,0.3083810859890673,0.05893671968005249,0.0444947209653092,0.34896072749015583,0.8135448198231283,0.6272373386061453,-0.044093249581732184
BTC-USD,1,rw_vol,0.5746764994405443,0.47467649944054435,0.4903116758945373,-0.8224988843139636,0.93948418820855,1.002299982645729,0.04675716440422323,0.584021679144231,0.18018606545993354,0.3506617003412945,-0.14716829108960017
BTC-USD,5,ewma,0.10591542410021908,0.005915424100219072,0.7523188131660522,-0.2790548551392089,0.23186643162907727,0.004861708102433429,,,,,
